text,label,binary_rate_change_result
닌 진심 말만 하면 멍청한게 티가 나니까 입 싸물고 있어라,1,1.0
너는 무슨 가성비충이니?,1,1.0
짐승이 사람인 척하더니 본색을 드러내는구나.,1,1.0
#@인간및인간집단.조직및단체.기업#는 문어발도 아니고 바퀴벌레 번식 사업 아니냐,1,1.0
똥아남애들이 대체로 보정하면 저런 면상 나오던데,1,1.0
개돼지도 아니고 완전 이기적이잖아.,1,1.0
지가 뭔데 교육을 하고 나발이고 꼴값을 떨어,1,1.0
그래서 간통죄 부활시켜야 된다니까!,1,1.0
야 담배 하나만 빌려줘,0,0.0
쟤네 잘못이 아니라 미개 토인들 사는 곳 놀러간 우리 문명인의 실수다,1,1.0
#@#들 사고 많이 치니까 좀 무섭기도 하고,1,0.0
멍청한 사람들이라 그런 식으로밖에 돈을 못 버나 봐,1,1.0
나는 회색 츄리닝 바지 입은 남자 싫어,0,0.0
나 나름 인생 열심히 산다고 ㅋㅋ,0,0.0
나 아무래도 니 애를 임신한 것 같아.,0,0.0
ㅋㅋㅋㅋ ㅇㅇ 빨리 말리셈,1,0.0
여성인권을 위해 계집 한녀충들은 척살해야 하는 게 맞지,1,1.0
맨날 일부만 그렇대 ㅋㅋㅋㅋ 걍 일반화 하고 말지,1,0.0
우리는 시간이 남아 돌아서 줄 서는 줄 아나,0,0.0
양심 있는 색기면 언제 줄 거라고 말하고 지키려 노력할 텐데.,1,1.0
#@인간및인간집단.조직및단체.정당# 대선 후보 토론 참 한숨 나온다.,0,0.0
출연자중에 3번여자 봤어?,0,0.0
방금 씻었는데 이 냄새가 난다고? 와 진짜 대단하다 한 몇년은 안 씻은 냄새 나는데 지금 거짓말 하는 거 아니냐 안씻어 놓고,1,1.0
하긴 얼굴 값 하겠지.,1,0.0
부모가 부자면 싼타 할아버지도 비싼 선물을 줘서 착한 아이로 인정받는다.ㅋ,0,1.0
그런 눈으로 무슨 평론가를 하겠다는 건지,1,1.0
저런놈들은 사고로 죽어도 할 말 없다고 본다,0,1.0
후배 바지 벗긴 애처럼 중국으로 망명해서 짱깨 선수 되어라~~,1,1.0
거길 내놓고 다닌 것도 아니고 피해주는 것도 아닌데 뭘,0,0.0
걔네는 대신 일상생활에 지장이 있잖아,0,0.0
몰라 진짜 잡아다 죽일까,1,1.0
ㅋㅋㅋ 아니 요즘 세대가 저 군대폭력 드라마 봤다고 PTSD 느낀다고 하는거 진짜 꼴받음 더러운 놈들 고생한척좀하지마 역겨우니까,1,1.0
본인들 할일을 제대로 하지 않고서 왜 월급을 바랍니까,1,1.0
사장이 배불렀네 망해봐야하는데,1,1.0
니가 남자면 니 같은 애랑 하고 싶겠냐?,1,1.0
소개팅 어플도 금수저 전용이 따로 있더라,0,0.0
"학벌 사회는 무슨, 웃기고 있네",1,1.0
그냥 한국에 여자들이나 보내서 외화 원조했으면 좋겠네 ㅋ,1,1.0
울엄마 욕 잘 안하는데 그만큼 너가 욕나온다는 거지~,1,1.0
이건 또 어디서 샀냐?,0,0.0
저 정도 피피엘은 양반인데,0,0.0
왜 이렇게 나한테만 그지같은 일들이 일어나는 거지?,1,1.0
어쩜 너는 애가 발전이 하나도 없냐,1,1.0
#@인간및인간집단.인물.정치인.남성#이 저거보고 제목이 확 끈대잖아,0,0.0
맞네 사람이면 생각할 줄 알아야 하는데,0,0.0
ㅋㅋㅋㅋ 아무 생각없이 돈만 넣어서 그런거임,0,0.0
난 니네 집안에서 절대 못 산다;;,1,1.0
물만 먹어도 살 찐다고 하는 소리 진짜 믿나?,0,0.0
일 하는데 힘들다고.. 굳이 단체로 와서 그렇게 따로 시켜야 하냐는 거지,0,0.0
"저 부서는 반드시 해체하고, 거기 밑에서 세금 해먹던 악독한 페미들은 반드시 사회적 처벌을 해야 한다.",1,1.0
엥 동남아 닮앗는디,1,1.0
에휴 또 술쳐먹고 발광했나보네ㅉㅉ,1,1.0
이런 그지들은 배달 왜 시키는 거야?,1,1.0
"여초 사이트인데, 논란이 많은 곳이다.",0,0.0
경찰은 뇌가 없는 건가?,1,1.0
쥐 얼굴 대신 자료화면 내보내는 센스 좀 발휘해주지,1,1.0
그냥 죽어 그냥,1,1.0
멍청하게 별 걸 가지고 의미 부여를 하고 앉아 있네,1,1.0
근데 너는 그런 여자를 찾을게 아니라 니 얼굴부터 신경 쓰는게 좋을거같은데 ㅋㅋㅋ,1,1.0
이번 사건만 봐도 사실 성범죄자는 사람이 아니라 짐승이라고 본다.,1,1.0
여자가 겁나 뚱땡이였어ㅋㅋ 살 빼고 식올린다고 3년 걸림,1,1.0
어지간히도 할 일 없나 봐.,0,0.0
노력도 안 하면서 돈 못 번다고 징징거리지 마,0,1.0
시간 늦어지니까 또 배고프네,0,0.0
키만 크고 몸매 보잘 것 없는 여자들이야말로 쓸데 없어,1,1.0
아 틱톡하는 앤데 ㅋㅋ 지존 더러워 하는짓도 얼굴도 우욱쌉 걍 토나옴,1,1.0
그래서 요즘 기업들은 아예 기계화를 시켜버리더라,0,0.0
접대부 #@인간및인간집단.인물.인물_무정보.여성#가 남편 하나는 잘 물었네.,1,1.0
북괴놈들 쌤통이다 ㅋㅋㅋ,1,1.0
엉덩이가 질펀한게 무슨 애는 셋 낳은줄 알았잖아,1,1.0
방금 편의점 갔다 왔는데 편돌이가 짜증나게 굴어서 빡쳐,1,1.0
알고리즘이 나을 지는 모르겠지만,0,0.0
가축이랑 다를 게 없는 삶이잖아,1,1.0
어우 그럴까 보다,0,0.0
오일팔 단체 전교조 민노총 적당히 어지간히 해라,1,1.0
머릿결이 많이 상하셨네요,0,0.0
똥꼬충들 더럽고 역겨워서 진짜 죽이고 싶어,1,1.0
어린 노무 자식이싹수 없이 없는 사람들 비웃고 말이야,1,1.0
ㅋㅋㅋ 우습지 않냐 성인인데 그루밍 당하면 피해자가 멍충한거지,1,1.0
월경장애 백신 부작용으로 인정된거면 진짜 심각한 거겠다,0,0.0
비싸게 받아먹으려면 비싼값을 해야지 손님을 바보로 보네 나쁜것들이,1,1.0
제발 설칠 거면 아프간 같은 데 가서 설치다 뒤졌으면,1,1.0
할 생각은 한거임 니 진나 역겹다; 병싄색희,1,1.0
저런 것들이 조선시대 살았으면 나라 팔아먹을 것들이지 아주,1,1.0
술이나 따르던 룸 에이스 언니가 언감생심 영부인 말이 되냐?,1,1.0
원래 멍청한 애들이 옷도 못 입는다잖아.,1,1.0
그만큼 캐릭터를 좋아하니까 사겠지,0,0.0
진짜 잘생겼음 레전드임,0,0.0
님 목소리 딱 들어보니까 그네도 높게 타면 기절 할 거 같은 잣멸치 스타일이네요.,1,1.0
출산하는 장면 보고 성관계를 기피하게 되고 이 이유로 아내와 이혼하는 것도 이혼 사유로 인정해준대,1,0.0
서로 딜도 넣어주고 그러는 거 아님?,1,1.0
"아줌마, 아침부터 왜 카페에 와서 시끄럽게 굴어?",1,0.0
무슨 일인데?,0,0.0
ㅇㅈ 민폐라는 생각을 못하나?,1,0.0
밤새 우는 통에 한숨도 못 자겠더라.,0,0.0
맞아 제대로 못 살아가게 팔다리를 조져버려야 해,1,1.0
니가 뭔데 이래라 저래라야,1,1.0
현역들의 적은 여자가 아니다!,0,0.0
우리 #@인간및인간집단.인물.방송인.남성#가 많이 철들었네,0,0.0
너 설마 정신 나간 페미는 아니지?,1,1.0
한민족은 무슨 너도 빨갱이니?,1,1.0
대출을 안갚는게 나쁜놈인데 갚으면 바보라는 소리를 듣고 있자니 어이가 없네,1,0.0
내 동창은 정말 출세했더라,0,0.0
초등생이 방송에서 말하는 거 들었어?,0,0.0
같이 과제하는앤데 처음 먹음,0,0.0
지내다보면 피해의식 쩔고 은은하게 빈티나는 애들이 있음,1,1.0
래봤자 망트리 탔죠 이미,1,1.0
저런 것도 프로 경기라고 보고 있는 내가 한심하다~,1,1.0
뭐라고? 지잡대 냄새가 지독해서 안 들리는데?,1,1.0
ㅋㅋㅋ나만 재밌냐?,0,0.0
그러니까 피임을 잘했어야지,0,0.0
독립하고싶어도 집값이 비싸서 엄두도 못내겠어,0,0.0
털털한척 컨셉 잡는 놈들 진짜 꼴불견인 것 같아.,1,1.0
이런 선행도 이용하고 드는 너때문에 연예인 싸그리 잡아 욕먹는거야.,1,1.0
와 어떻게 그렇게 생긴 여자랑 사귈 수가 있지 대단하다,0,1.0
여자가 저랬어도 착하게 타이르던데.,0,0.0
저런 노땅 누가 좋아함?,1,1.0
장모가 저런 파렴지범인데 대선에 나온다고? 코메디가 따로 없네.,1,1.0
아 떡볶이 먹으러 가고 싶다,0,0.0
진짜 그런놈은 집에다 똑같이 불질러줘야하는데,1,1.0
한국 남자 키 평균이 173밖에 안된다는데? 개작아,1,1.0
알겠습니다. 책볼게요,0,0.0
요즘 신발값이 왜이리 다 비싸냐,0,0.0
최소한의 선도 못 지켜주는 거임?,1,0.0
아니 하나도 안 귀여운데,0,0.0
어딜 가나 상사는 다 꼰대충이구나,1,1.0
친구 생일 선물 뭐줄지 고민인데 추천쫌 막 친한건 아닌데 안친하진 않음 !!,0,0.0
칼로 찌르고 총으로 쏴야만 살인이야?,0,0.0
시민모금으로 만든 #@인간및인간집단.인물.인물_무정보.여성# 갤러리가 철거된다는데...,0,0.0
그렇게 이기적으로 굴거면 개인사업이나 해야지 뭐,1,1.0
하긴 그러니까 맨날 비슷한 신데렐라 얘기만 주구장창 나오지.,1,0.0
ㅋㅋ 니가 뭔 다이어트냐,1,1.0
그냥 기득권자들을 위한 지들끼리 쇼하는거지,1,1.0
몸도 마음도 못생긴 인간인듯 만나면 개 피곤함..,1,1.0
나중에 돈 없으면 지들 부모님 걸고 도박할 듯?,1,1.0
쟤 미래가 참 걱정이야,0,0.0
ㅋㅋㅋㅋㅋ 우리의 눈도 소중하다는 걸 알아줬음 좋겠다,0,0.0
그러든지 말든지,1,0.0
무슨 교수 사모님한테 쩔쩔 매냐?,0,0.0
ㄹㅇ ㅋㅋㅋ 하지말라고 한 적도 없는데 ㅋㅋ,1,0.0
게이 아냐?,1,0.0
에휴 쓰레기 같은 놈들은 인종 청소 해버려야 하는데.,1,1.0
어떻게 하면 꿀잠을 잘 수 있을까?,0,0.0
왜? 어떤 의미에서?,0,0.0
이 사람 라디오에 목소리가 진짜 잘 어울리네,0,0.0
오늘 꾼 꿈 해몽 받고싶은데..,0,0.0
왜 자기가 자살하면서 아이들까지 죽이는지 너무 세상이 흉흉해,0,0.0
니가 원하는 대학이 없는 거겠지 ㅋㅋㅋ,1,1.0
또 집에서 딸치려고 하냐?,1,1.0
내가 살찌고 뚱뚱해서 정이 다 떨어졌대,0,0.0
"왜, 학교가 마음에 안 차냐?",0,0.0
니 인생도 캄캄한데 남 신경을 쓸데가 아니지,0,1.0
너는 그럼 코로 다 마셔라,1,0.0
토크쇼까지 나가서 망나니짓을 하셨다.,1,1.0
닌 배우 볼 때 연기력은 안보냐?,0,0.0
어제 날 새서 좀 피곤하네,0,0.0
생각보다 맛있어.,0,0.0
김과장 말을 믿은 내가 딩신이지,1,1.0
배우자의 외도는 크나 큰 슬픔으로 남을 수 있습니다.,0,0.0
도박했는데 얻어걸려서 자랑하는거 같은데?,0,0.0
애먼 구조대원들 위험하게 하는것보단 차라리 죽는게 그분들 도와주는거지,1,1.0
공산주의도 아니고 진짜 이걸 옹호하는 건 무슨 정신이야?,1,1.0
흥 보나마나 성형한 성괴겠지.,1,1.0
연기나 공부해라 쟤 연기 볼 때마다 화면 속에 들어가서 망치로 깨버리고 싶음,1,1.0
나는 삼성역을 모르니깐 그렇죠,0,0.0
엥? 그남자가 확실하더나 말기야것네,0,1.0
그렇잖아도 능구렁이 같은 사람인데 국정원 꼭대기에 앉아 있으니 어떻게 당해,0,1.0
불방망이로 아주 혼쭐을 내주셨었나 보네?,1,1.0
너처럼 못생긴 애가 그런 옷 입으면 예뻐 보이겠냐?,1,1.0
딸배들 배달하다가 지 자식들 운전하는차에 치여서 죽었으면 좋겠다,1,1.0
넌 남잔데 키가 170도 안 돼서 어떻게 살래?,1,1.0
굳이 그런 가상 세계를 설정하지 않아도 되지 않을까,0,0.0
니 면상도 거울에 한 번 비춰봐라,1,1.0
진짜 장애인들은 왜 사냐?,1,1.0
가지볶음 좋아하니?,0,0.0
아 그냥 다른 데 가고 싶어서 그래.,0,0.0
걔가 왜 죽었대?,0,0.0
저 사람 의사소통 능력이 제로인 것 같아,0,0.0
왜 이리 붙었다 저리 붙었다 박쥐처럼 구냐?,1,1.0
넌 무슨 말을 그렇게 하니.,0,0.0
다 필요한 곳이 있어서 그런 거지,0,0.0
밑댓 웃기고 자빠졌노ㅋㅋㅋㅋ 느그 전광훈한테 가서 니 살려달라고 싹싹 빌기나 해라ㅋㅋㄱ,1,1.0
지들 집에 일주일만 데리고 있어도 미개한 난민들 지들이 얼마나 헛소리했는지 깨달을 듯,1,1.0
너 같이 머가리 텅텅 빈 색희들이 #@# 걸리는거지 뭐 ㅋ,1,1.0
이 미련한 돼지들아 쇼를 해도 정도껏 해라,0,1.0
#@인간및인간집단.인물.인물_무정보.여성#은 어릴 땐 몰랐는데 나이 들고 나니까 얼굴이 훅 늙었네,1,1.0
마침 사장님 딱 들어와서 무슨 일이냐고 하는데 억울해서 눈물 날 뻔,0,0.0
어제 너가 보내준 그거?,0,0.0
여행을 못가니까 몸이 근질근질해,0,0.0
개 키우는 인간들 개랑 같이 끓인 물에 넣고 다 삶아버려 진짜,1,1.0
니가 선택하기 전에 그네들이 널 벌레보듯해.,0,1.0
오랜만에 근황 올렸다고 해서 왔는데 예전 사진이네,0,0.0
밤이 되었습니다 마피아는 고개를 들어주세요~,0,1.0
20년 동안 같은 게임으로 울궈먹더니 쌤통이야,1,1.0
오래된 경찰은 단속 나가서 뇌물 당겨오던 사람들이라 진짜 개찰인데,1,1.0
고독사하는 노인들 많대,0,0.0
대마 금지할거면 술 담배 싹 금지해야지ㅋㅋ,0,0.0
지금 석달째 연체라 담달은 조정 들어갑니다.,0,0.0
몸에 문신까지 있으니까 더 양아치같고 흉악해보이네.,1,1.0
인간같지 않은 것들이 얼마나 많은데 그래?,0,1.0
오 ㅋㅋ 좋은 건가,0,0.0
에휴 밥벌레 같은 자식. 정신차려야 할텐데.,1,1.0
뭐 말만하면 정치랑 엮는 틀딱이 인증,1,1.0
걔 오늘 옷 너무 파인 거 입고 왔더라,0,0.0
중증 환자 수를 봐야지,0,0.0
진짜 이거 의료사고 난거 아니야?,0,0.0
"어지간한 뉴스는 다 복사한 거고 취사선택한 것만 전하는 게 언론이야, 거름망이야?",0,1.0
시선에 들어오잖아 싯팔 화장 떡칠한 할줌마 토나온다 진짜,1,1.0
한남이라서 괜히 찔려?,1,1.0
잼민이들 좀만 키보드 털면 사기 치는 거 개쉬움,1,1.0
대박 효녀네 나는 요양 죽어도 안해줄꺼임ㅋㅋ 그것들이 나한테 해준게 뭐있음?,1,1.0
자업자득이어야 돼. 당신 한 짓만큼만 당해봐.,1,1.0
특수폭행 합의는 집유라도 받는게 최대목적이라니까?? 풀어줘도 못알아쳐먹네,1,1.0
너 전라디언 이냐 전라도 가자하노,1,1.0
뭐 ㅋㅋㅋ 너 진짜 어이 없다. 선을 모르는 게 머리가 딸리는 쪽은 너 같은데?,1,1.0
애초에 백신 넉넉하다고 천천히 맞아도된다고 했던건 정부잖음,0,0.0
혼자 #@# 여행 가본 사람 있으면 숙소 추천 좀 해주라.,0,0.0
가슴이라곤 흔적기관인데 성추행은 무슨 성추행이냐.,1,1.0
배고픈데 야식 시켜 먹자,0,0.0
상대가 인사했으면 목례라도 해야지.,0,0.0
어. 실화냐? 진짜 나라가 미쳐 돌아간다. 돈에 환장한 건가?,1,1.0
어제 뉴스봄? 축구 또졌더라,0,0.0
"영감님, 살날 얼마 안 남아서 다음 투표는 못 할 거 같은데요.",1,1.0
그런 사람을 남자는 뭐가 좋다고 만나나 몰라,0,1.0
사장님 쥐꼬리만한 월급 머깎으실게 있으시다고.,0,1.0
공중파에서 진짜 약빨고 방송하는 것 같아,1,1.0
니들은 양성평등주의자가 아니라 그저 여성우월주의자일 뿐이야.,1,1.0
어제 니 딸 보도방 출근하더라ㅋㅋ 딸 간수 잘해야 겠다? 몸 함부로 굴리고 다니네,1,1.0
어제 버스에 게이 커플이 탔는데 사람들이 수군거리더라.,0,0.0
"그거 지 남사친, 남친들 불러서 돌려먹을라고 그러는 거임ㅋㅋ",1,1.0
#@인간및인간집단.인물.정치인.남성#은 딸을 너무 우려먹는다,1,1.0
상사가 무능하니 부서가 이 꼴인 거야.,1,1.0
인간이 명품이어야지ㅋㅋ 속은 글레짝인데 겉만 멀쩡한척 하면 뭐함? #@인간및인간집단.인물.방송인.여성#도 만간 자살 각이네,1,1.0
또 어떤 사람이냐?,0,0.0
오로지 시너지 효과를 위해 합병합니다,0,0.0
와 진짜 너네 엄마 가위로 손질 해주고 싶다. 니 하는 꼬자리 보니까 이미 손질 되서 양념에 재워둔거 같은데?,1,1.0
마누라 이쁘냐?,0,0.0
"어머니가 결혼하시는 것도 아닌데, 뭘 착각하시는 거 아녜요?",1,0.0
굳이 멀리 있는 제가요?,0,0.0
보면 유명인들은 본인 흠 될까봐 행동 조심하던데 꼭 아무것도아닌 잉여같은 가족들이 괜히 나대서 구설수 오르는 듯,1,1.0
진짜... 해외로 눈을 돌리면 개념찬 양남들이 차고 넘치는데,1,1.0
누구야?? 워딩도 그렇고 퀄리티 에반데,1,0.0
그런애들은 조져놔야 다시 안붙어,1,1.0
남자 연예인이 저랬으면 진작에 출연 정지지,0,0.0
ㅇㅇ 다음 좌좀 홍어,1,1.0
근데 못 잊겠더라...,0,0.0
쟤보다 못하면 그건 진짜 사람도 아니야,1,0.0
남자 잘 잡아서 팔자 고치려다가 안 되니까 재 뿌리는 거겠지.,1,1.0
하여튼 너는 사사건건 주제파악이 안돼서 문제야,1,1.0
남자가 보살이네 아주.,0,0.0
똑똑한 사람 같기는 하더라.,0,0.0
그런 거 다 관심병이야,1,1.0
여자들은 왜 성욕이 강하면서 아닌척 하는거임?,0,1.0
사장님 대머리 나이스 샷~ㅎ,1,1.0
아 알바생 주제에 잘난 것도 없으면서 왜 까다롭게 굴어,1,1.0
기본적인 발성 자체가 안 돼서 노래 듣고 있으면 내가 다 숙연해지던데.,0,1.0
그 회사는 돈이 많잖음.,1,0.0
저렴한 애 하나 받아주니까 줄줄이 그런 애들만 엮이잖아.,1,1.0
막장만쓰는 한심한 작가,1,1.0
쟤는 살 좀만 빼면 여신될거같은데 왜 노력을 안 하냐,1,1.0
죄송해요정말 ㅠㅠ일부로 그런게아니에요,0,0.0
요즘에 그냥 공부 해서 뭐하나 싶다.,0,0.0
너 왜 이렇게 오타를 많이 내냐,0,0.0
오늘 아침에 머리를 못 감았어.,0,0.0
니공책을 왜 내한테 묻냐?,0,0.0
"이사가면 되잖아. 아아, 돈이 없지. 참고살 수 밖에. 투덜대지마. 대안도 없으면서",1,1.0
